"username","noedits","itemdiv","oldedit","editratio","bot_label","anon_label","nopropedits","noontoedit"
"Bagumba",1,1,58971277,1,"0","0",,2
"Bahar Dar",1,1,110200914,1,"0","0",,
"Bahatur",1,1,138960919,1,"0","0",,
"Bahnfisch",1,1,131289645,1,"0","0",,
"Bahrmatt",1,1,43146560,1,"0","0",,1
"Bakayna",1,1,102086233,1,"0","0",,
"Bakuemil",1,1,88958802,1,"0","0",,
"Bakyung",1,1,2114583,1,"0","0",,
"Balan 123",1,1,68128988,1,"0","0",,
"Baldusangel",1,1,20697595,1,"0","0",,
"Baleano",1,1,43404742,1,"0","0",,4
"BallenaBlanca",1,1,77371605,1,"0","0",,1
"Balliballi",1,1,85018519,1,"0","0",,
"Ballinham17",1,1,10132771,1,"0","0",,
"Ballofstring",1,1,94681428,1,"0","0",,
"Baltazaren",1,1,78375550,1,"0","0",,
"Baltazarmarquez",1,1,94774885,1,"0","0",,
"BalTyurk",1,1,137718285,1,"0","0",,
"Bambadee",1,1,420798,1,"0","0",1,1
"Bamnamu",1,1,3782222,1,"0","0",,
"Bamsingh007",1,1,78995375,1,"0","0",,
"Bandanschik",1,1,109644690,1,"0","0",,
"Bandirmaliyizhaci",1,1,67516247,1,"0","0",,
"Bandito",1,1,52637351,1,"0","0",,
"Baptou le Bougnat",1,1,71588764,1,"0","0",,
"Baqeri1",1,1,108640021,1,"0","0",,
"Baraball",1,1,14119820,1,"0","0",,6
"Barabbas1312",1,1,81402766,1,"0","0",,
"Barakokula31",1,1,22671603,1,"0","0",,2
"Barbaking",1,1,124965406,1,"0","0",,
"Barbara blobfisch",1,1,26050509,1,"0","0",,2
"Bardman",1,1,130342375,1,"0","0",,
"Barek",1,1,108972636,1,"0","0",,
"Barista Maribel",1,1,13011804,1,"0","0",,
"Barosaurus Lentus",1,1,107750903,1,"0","0",,
"Barryob",1,1,29257613,1,"0","0",,
"Bart0278",1,1,11432458,1,"0","0",,
"Barthateslisa",1,1,32713791,1,"0","0",,
"Barton Fink",1,1,63859879,1,"0","0",,
"Bart Versieck",1,1,52239541,1,"0","0",,
"Barzdonas",1,1,82292236,1,"0","0",,
"Barzoi Grenouille",1,1,132653715,1,"0","0",,
"Baseador",1,1,101547718,1,"0","0",,1
"Baseball Artist",1,1,15759928,1,"0","0",,2
"Basharat Ali Lahori",1,1,14974579,1,"0","0",,2
"Basiasos1",1,1,22666043,1,"0","0",,
"Basketballfan1025",1,1,78832462,1,"0","0",,
"Basma Abdelatty",1,1,79845499,1,"0","0",,
"Basnoordwijk",1,1,66406293,1,"0","0",,4
"Basquetteur",1,1,105298075,1,"0","0",,11
"Bastien Sens-Méyé",1,1,57156090,1,"0","0",,
"Basus Ius Group",1,1,91098935,1,"0","0",,
"Bataclan99",1,1,53518056,1,"0","0",,
"Batamamma",1,1,38906487,1,"0","0",,15
"Batchheizer",1,1,25692197,1,"0","0",,
"Batfan1966",1,1,41678704,1,"0","0",,
"Batistussi",1,1,123821520,1,"0","0",,
"B A T O",1,1,17196991,1,"0","0",,
"Batrider4",1,1,123952865,1,"0","0",,
"Batschkapp",1,1,82819808,1,"0","0",,
"Battlecry",1,1,69959857,1,"0","0",,
"BattOnIt",1,1,53321570,1,"0","0",,
"Batty36979",1,1,66342027,1,"0","0",,
"Baumfreund",1,1,70346729,1,"0","0",,
"Baurful",1,1,137139395,1,"0","0",,
"Baurzhanuly",1,1,86413949,1,"0","0",,
"Bavariangreen",1,1,83001729,1,"0","0",,
"Baxajaun",1,1,121758934,1,"0","0",,
"Bazsa89",1,1,128764850,1,"0","0",,
"Bbb2007",1,1,110524552,1,"0","0",,
"Bbence22",1,1,105254820,1,"0","0",,
"BBKurt",1,1,104677196,1,"0","0",,
"Bbx",1,1,47204601,1,"0","0",,4
"Bc7892",1,1,21454268,1,"0","0",,
"Bcampagnoli",1,1,139209528,1,"0","0",,
"Bcent1234",1,1,51176986,1,"0","0",,3
"Bcschneider53",1,1,60476715,1,"0","0",,
"Bcxfu75k",1,1,49637014,1,"0","0",,1
"BDalaszynski",1,1,88825245,1,"0","0",,
"BdnDias",1,1,90123520,1,"0","0",,
"Beaber",1,1,21937740,1,"0","0",,
"Beach drifter",1,1,25849170,1,"0","0",,
"Bean 19",1,1,91789310,1,"0","0",,
"BeanoMaster",1,1,45931512,1,"0","0",,
"Beatpoet",1,1,52808294,1,"0","0",,
"Beaumain",1,1,115722727,1,"0","0",,1
"BeautifulFlying",1,1,6235226,1,"0","0",,
"Bebel92",1,1,45989596,1,"0","0",,1
"Be be nhat",1,1,68312668,1,"0","0",,3
"Bechamel",1,1,135873173,1,"0","0",,3
"Becky Sayles",1,1,38028782,1,"0","0",,
"Bede735",1,1,106619456,1,"0","0",,
"Bedinek",1,1,3999966,1,"0","0",,
"Behaltbar",1,1,25682747,1,"0","0",,1
"Behemot leviatan",1,1,512570,1,"0","0",,
"Belabaci",1,1,38395150,1,"0","0",,
"Bel Cast",1,1,82439498,1,"0","0",,
"Belentejuelas",1,1,115881370,1,"0","0",,
"BelfastChild",1,1,5023855,1,"0","0",,
"Bella7790",1,1,104940978,1,"0","0",,
"Bellerophon5685",1,1,48031466,1,"0","0",,34
"Bellevue Kassel",1,1,49626563,1,"0","0",,
"Belychie84",1,1,68819006,1,"0","0",,
"Bemland",1,1,61238337,1,"0","0",,
"Bemoorsjohan",1,1,66889915,1,"0","0",,3
"Ben1978",1,1,53946746,1,"0","0",,4
"Ben-Artur",1,1,69056562,1,"0","0",,
"Ben Bezuidenhout",1,1,72493290,1,"0","0",,
"Bencherlite",1,1,1672446,1,"0","0",,
"Bende325",1,1,38093512,1,"0","0",,
"Bendybit",1,1,39101271,1,"0","0",,
"Beneathtimp",1,1,64140305,1,"0","0",,
"Benedetto xvi",1,1,57563578,1,"0","0",,
"Benedited",1,1,53182536,1,"0","0",,
"Beneharo Hdez.",1,1,28116717,1,"0","0",,2
"Benhur baiju",1,1,69410772,1,"0","0",,
"Bénie",1,1,40021521,1,"0","0",,1
"Benish2017",1,1,17416264,1,"0","0",,
"Benjamin Großmann",1,1,58803941,1,"0","0",,
"BenJoLe!",1,1,6837124,1,"0","0",,
"Benlisquare",1,1,117046343,1,"0","0",,4
"Benlupo",1,1,139204034,1,"0","0",,
"Ben MacDui",1,1,21128617,1,"0","0",,
"Ben MacLeod",1,1,6654796,1,"0","0",,
"Bennet Stern",1,1,8388028,1,"0","0",,
"Bennv3771",1,1,8520713,1,"0","0",,
"Benoitlegrand",1,1,54778903,1,"0","0",,
"Benreis",1,1,115992837,1,"0","0",,
"Benrem",1,1,16767121,1,"0","0",,
"Ben Siesta",1,1,25201195,1,"0","0",,
"Beqa8880",1,1,134568370,1,"0","0",,
"Beralts",1,1,141527614,1,"0","0",,
"Berd-port",1,1,123224655,1,"0","0",,2
"BerendWorst",1,1,52744042,1,"0","0",,6
"Berg2",1,1,109253452,1,"0","0",,
"Berkaysnklf",1,1,32877154,1,"0","0",,
"BerlinaVenezia",1,1,139109106,1,"0","0",,
"BerlinBrutus",1,1,5713324,1,"0","0",,
"BerlinerPhilosoph",1,1,127390431,1,"0","0",,
"BerlinKreuzberg36",1,1,126260005,1,"0","0",,
"Bernardoni",1,1,59799628,1,"0","0",,
"BernardoSK",1,1,24478660,1,"0","0",,
"Bernd Hüttemann",1,1,132484873,1,"0","0",,
"Bernd Muller",1,1,42210505,1,"0","0",1,11
"Bernibu",1,1,49601531,1,"0","0",,
"Bernikovski",1,1,70468820,1,"0","0",,
"Berrram",1,1,66637062,1,"0","0",,
"Bert DK",1,1,138546999,1,"0","0",,
"Berthothos",1,1,122615340,1,"0","0",,
"Bert in England",1,1,42337174,1,"0","0",,
"Bertrouf",1,1,40129900,1,"0","0",,2
"BeruduCebong",1,1,84241246,1,"0","0",,
"Besenok",1,1,74483339,1,"0","0",,2
"Bestalex",1,1,40378416,1,"0","0",,3
"Besto",1,1,144214901,1,"0","0",,
"Bestoernesto",1,1,24474891,1,"0","0",,
"BestSteve",1,1,11449698,1,"0","0",,5
"Beta600",1,1,137822362,1,"0","0",,
"Betau",1,1,129720599,1,"0","0",,
"Betoseha",1,1,89056111,1,"0","0",,
"Bettacam",1,1,45312015,1,"0","0",,
"BeTTaHarmony",1,1,38728341,1,"0","0",,
"Betty&amp;Giò",1,1,78757115,1,"0","0",,1
"Betty Logan",1,1,135304817,1,"0","0",,
"Beyhan21",1,1,123296090,1,"0","0",,
"Bezgin Gezgin",1,1,35767990,1,"0","0",,
"Bezuidenhout~wikidatawiki",1,1,105878996,1,"0","0",,
"BfoP~wikidatawiki",1,1,107650764,1,"0","0",,
"Bfr92",1,1,102253079,1,"0","0",,4
"Bgheard",1,1,102253496,1,"0","0",,
"Bgvr",1,1,76230707,1,"0","0",,2
"BhagyaMani",1,1,21375249,1,"0","0",,
"Bhairupa satwinder",1,1,56278849,1,"0","0",,
"Bharatahs",1,1,2115426,1,"0","0",2,
"Bhaskaranaidu",1,1,116074289,1,"0","0",,2
"Bhaskarasarma",1,1,45915173,1,"0","0",,
"Bhaskar Bhatt Joshi",1,1,131544846,1,"0","0",,
"Bhone.bm",1,1,8431287,1,"0","0",,
"Bianchi-Bihan~brwiktionary",1,1,53750804,1,"0","0",,
"Biberbaer",1,1,56728442,1,"0","0",,
"Bibisoul",1,1,67352040,1,"0","0",,
"Bibliofernando",1,1,74338843,1,"0","0",,
"Bibliorock",1,1,78451503,1,"0","0",,
"Bibsol",1,1,26438763,1,"0","0",,
"Bieraaa",1,1,19617518,1,"0","0",,
"Biezl",1,1,55320461,1,"0","0",,
"Bigbigyin",1,1,18715189,1,"0","0",,
"Bigbossrobot",1,1,114310563,1,"1","0",,
"Bigdady90",1,1,43313661,1,"0","0",,1
"Biggerj1",1,1,143099886,1,"0","0",,2
"Bigswordfish",1,1,109388590,1,"0","0",,
"Bilalbouyahia",1,1,13586689,1,"0","0",,
"Bilalokms",1,1,35896260,1,"0","0",,2
"Bilal rec",1,1,21911156,1,"0","0",,
"Biletsky Volodymyr",1,1,62828033,1,"0","0",,1
"Biligt",1,1,69491949,1,"0","0",2,1
"Bilingual2000",1,1,53178581,1,"0","0",,2
"Billmckern",1,1,43679345,1,"0","0",,
"Bing Lu",1,1,136283269,1,"0","0",,
"BioDasha",1,1,52175554,1,"0","0",,
"Biologe 2",1,1,42801437,1,"0","0",,
"Biologo32",1,1,52889614,1,"0","0",,
"Biopics",1,1,116915032,1,"0","0",,
"Biruitorul",1,1,22093965,1,"0","0",,
"Bisawajit",1,1,96864319,1,"0","0",,
"BISCDESP",1,1,56982132,1,"0","0",,
"BishopRick9",1,1,69335439,1,"0","0",,
"Biso",1,1,55423773,1,"0","0",,
"Bitjungle",1,1,56976376,1,"0","0",,
"BiTSHiFT",1,1,70034316,1,"0","0",,5
"Bitter Milk",1,1,107759470,1,"0","0",,
"BIU Santé - David Benoist",1,1,7993262,1,"0","0",,
"Bizim Kafkasya",1,1,99225177,1,"0","0",,
"Bizkaino",1,1,72246920,1,"0","0",,2
"Bjarkesklyle",1,1,107573798,1,"0","0",,
"Bjh21",1,1,1210624,1,"0","0",,4
"BjKa",1,1,8690476,1,"0","0",,
"B jonas",1,1,13320081,1,"0","0",,
"BjörnBergman",1,1,50808680,1,"0","0",,
"Bkkmester",1,1,108794365,1,"0","0",,
"BKLuis",1,1,130697933,1,"0","0",,1
"Blabmone",1,1,39248099,1,"0","0",,
"BlackArrow",1,1,118754919,1,"0","0",,
"BlackHust",1,1,107316431,1,"0","0",,2
"Blackjays1",1,1,15356656,1,"0","0",,
"Blacklauri",1,1,117980310,1,"0","0",,
"Black Marlin",1,1,125809544,1,"0","0",,1
"BladerKubo",1,1,1857033,1,"0","0",,
"Blagojcedisoski",1,1,126976462,1,"0","0",,
"Blakegripling ph",1,1,7861270,1,"0","0",,2
"Blåmes",1,1,49634769,1,"0","0",,
"Blanc1",1,1,63048356,1,"0","0",,
"BlankeVla",1,1,50121623,1,"0","0",,
"Blauer Heinrich",1,1,20926859,1,"0","0",,
"Blaujacket",1,1,80059080,1,"0","0",,
"Bleff",1,1,777299,1,"0","0",,1
"Bleuprince",1,1,59990683,1,"0","0",,
"Blg95",1,1,104959311,1,"0","0",,
"Blimeo",1,1,18749859,1,"0","0",,
"Blitz1980",1,1,21458681,1,"0","0",,4
"Blizard caller",1,1,132921052,1,"0","0",,
"BloggerHU",1,1,23534512,1,"0","0",,
"Blogician",1,1,21427200,1,"0","0",,
"Blood Red Sandman",1,1,22593604,1,"0","0",,6
"Bloomaround",1,1,53592929,1,"0","0",,
"Blopezlazaro",1,1,47982739,1,"0","0",,
"BlueA",1,1,57836936,1,"0","0",,
"Blue-Crystal",1,1,116405277,1,"0","0",,
"Bluedeck",1,1,49137227,1,"0","0",,
"Bluedenim",1,1,99816746,1,"0","0",,
"Blue Edits",1,1,8756413,1,"0","0",,
"Bluefairyturnedred",1,1,71332923,1,"0","0",,
"Bluefintr",1,1,110654741,1,"0","0",,
"Blue-Haired Lawyer",1,1,51586482,1,"0","0",,
"Blueknight",1,1,122009629,1,"0","0",,2
"BlueR",1,1,67704994,1,"0","0",,
"BluesyPete",1,1,22130108,1,"0","0",,
"Bluetropic",1,1,45765538,1,"0","0",,2
"Bmag32",1,1,107683169,1,"0","0",,
"B. Mandal",1,1,128485795,1,"0","0",,
"Bmcln1",1,1,53166767,1,"0","0",,
"Bmeki",1,1,115133347,1,"0","0",,
"Bmf 051",1,1,8457986,1,"0","0",,
"BMK",1,1,41864242,1,"0","0",,
"Bmonserrat",1,1,135940083,1,"0","0",,
"B.munkhbayar",1,1,2618297,1,"0","0",,
"Bmw33ms",1,1,21714680,1,"0","0",,
"B****n",1,1,68009991,1,"0","0",,
"Bobakkh",1,1,16084145,1,"0","0",,
"Bobankasalovic",1,1,128695516,1,"0","0",,
"Boba OKC",1,1,5060814,1,"0","0",,
"Bobby159753",1,1,17020173,1,"0","0",,
"Bobby baccalieri",1,1,20613623,1,"0","0",,
"Bobbyshabangu",1,1,122449033,1,"0","0",,
"BobM",1,1,92760879,1,"0","0",,
"Bobo11",1,1,114839507,1,"0","0",,
"Bob.v.R",1,1,50735706,1,"0","0",,
"Bobwouters11",1,1,130161214,1,"0","0",,
"Bocachete",1,1,19731910,1,"0","0",,7
"Bodgeek",1,1,12005787,1,"0","0",,
"Bodlina~wikidatawiki",1,1,134814749,1,"0","0",,6
"Bodrov",1,1,56192092,1,"0","0",,
"Bodrugan",1,1,102209234,1,"0","0",,
"Boehm",1,1,100005275,1,"0","0",,2
"Boelnorra",1,1,71131510,1,"0","0",,
"BogdanShevchenko",1,1,24416780,1,"0","0",,1
"Boja02",1,1,5921078,1,"0","0",,
"Bojars",1,1,74506015,1,"0","0",,1
"Bo Kingston",1,1,40361791,1,"0","0",,
"Bokutowl",1,1,5527688,1,"0","0",,
"Bolando",1,1,70727117,1,"0","0",,
"Bolbu",1,1,94948464,1,"0","0",,
"Boldbdd",1,1,82969002,1,"0","0",,
"Bolddreng",1,1,3663703,1,"0","0",3,15
"Boleyn",1,1,13165971,1,"0","0",,
"Bolingbroke",1,1,8580853,1,"0","0",,
"Bollanda",1,1,7193661,1,"0","0",,
"Bollfooot",1,1,135428081,1,"0","0",,
"Bomazi",1,1,13437364,1,"0","0",,
"Bombo",1,1,10423095,1,"0","0",,3
"Bomkia",1,1,135434373,1,"0","0",,
"Bonaditya",1,1,70786938,1,"0","0",,23
"Bonaventura Radityo",1,1,84747027,1,"0","0",,
"Bond4ever",1,1,80367048,1,"0","0",,
"Boneyard90",1,1,38298525,1,"0","0",,
"Bongan",1,1,53536452,1,"0","0",,
"Bongdentoiac",1,1,138875719,1,"0","0",,
"Bonomont",1,1,68874629,1,"0","0",,
"Bonovox",1,1,19024152,1,"0","0",,
"Bonton222",1,1,82351635,1,"0","0",,3
"Boobboo",1,1,140764024,1,"0","0",,
"Bookwormng06",1,1,12626179,1,"0","0",,
"Boom1221",1,1,76973350,1,"0","0",,1
"Boom1x",1,1,81026006,1,"0","0",,
"Booradleyp",1,1,143403546,1,"0","0",,
"Boothy m",1,1,50937033,1,"0","0",,
"Boqino",1,1,50187304,1,"0","0",,
"Bor75",1,1,137014400,1,"0","0",,
"Borake",1,1,57696287,1,"0","0",,
"Bordzgor",1,1,64670533,1,"0","0",,
"Boréal",1,1,23174590,1,"0","0",,
"Borealis2016",1,1,51523520,1,"0","0",,
"Borgarde",1,1,114783261,1,"0","0",,
"Borgianus",1,1,32446251,1,"0","0",,
"Borgil",1,1,49036617,1,"0","0",,
"BoringHistoryGuy",1,1,66804508,1,"0","0",,
"BorisVM",1,1,137554315,1,"0","0",,
"Born2cycle",1,1,13565192,1,"0","0",,
"Born4People",1,1,24249252,1,"0","0",,
"Born.in.cssr",1,1,14031820,1,"0","0",,
"Boro",1,1,8496381,1,"0","0",,
"Borovi4ok",1,1,39840582,1,"0","0",,
"Bosanceros15",1,1,13832927,1,"0","0",,
"Bosna Sarajevo",1,1,58155253,1,"0","0",,
"BosnaSRB RS",1,1,53229934,1,"0","0",,
"Bosta",1,1,23815071,1,"0","0",,7
"Bostjan46",1,1,141890149,1,"0","0",,
"Botedance",1,1,134570899,1,"0","0",,
"Botos Roland",1,1,89889847,1,"0","0",,
"Boudrillauz",1,1,93197674,1,"0","0",,
"BourrinOman",1,1,105714242,1,"0","0",,
"Bozky",1,1,135370150,1,"0","0",,
"Bozok33",1,1,28630119,1,"0","0",,
"BP02Aveline",1,1,106840391,1,"0","0",,
"BP09Zahra",1,1,103971121,1,"0","0",,
"BP14Sani",1,1,103022707,1,"0","0",,
"BP48Fadhillah",1,1,105786729,1,"0","0",,
"BP50Asep",1,1,103973108,1,"0","0",,
"BP67Risa",1,1,108734402,1,"0","0",,
"BP70Wildan",1,1,109279478,1,"0","0",,
"BP88Lukas",1,1,103885224,1,"0","0",,
"Bpauwels64",1,1,41513426,1,"0","0",,2
"BP OMowe",1,1,80966333,1,"0","0",,
"BPRAD1",1,1,88295218,1,"0","0",,
"Br1",1,1,96705383,1,"0","0",,
"Brad78",1,1,113443051,1,"0","0",,
"Bradipo Lento",1,1,12319840,1,"0","0",,3
"Bradley~wikidatawiki",1,1,84900470,1,"0","0",,
"Bradoman",1,1,9984179,1,"0","0",,3
"Brahamic",1,1,19866618,1,"0","0",,
"Brakethecar",1,1,120655654,1,"0","0",,
"BraneJ",1,1,105639504,1,"0","0",,28
"Branthecan",1,1,44231320,1,"0","0",,107
"Brasilka2",1,1,2211653,1,"0","0",,1
"Brazuka!",1,1,40362540,1,"0","0",,1
"Brc",1,1,53142266,1,"0","0",,
"Breadblade",1,1,71305484,1,"0","0",,
"Brelik18",1,1,7815263,1,"0","0",,
"BrendaPan",1,1,28762436,1,"0","0",,
"Brenloch",1,1,52706686,1,"0","0",,2
"Brennos80",1,1,93325793,1,"0","0",,
"BrentBarry",1,1,36081186,1,"0","0",,
"Brentjee",1,1,21135907,1,"0","0",,8
"BrentLaabs",1,1,101604831,1,"0","0",,
"Brewnou",1,1,36411386,1,"0","0",,
"Brian76",1,1,49188272,1,"0","0",,
"BrianCeccato",1,1,102683048,1,"0","0",,
"Briancua",1,1,78230047,1,"0","0",,
"BrieffiesWF",1,1,53274124,1,"0","0",,
"Brilliantsun123",1,1,48808968,1,"0","0",,
"BrineStans",1,1,63417238,1,"0","0",,
"Britishmariobros",1,1,76496062,1,"0","0",,
"Britpoppertje",1,1,137208652,1,"0","0",,
"Brm12",1,1,20848018,1,"0","0",,
"BroadwaySpain",1,1,25035547,1,"0","0",,1
"BrobdingnaG",1,1,25771043,1,"0","0",,3
"Brodkey65",1,1,52701610,1,"0","0",,1
"Bromalayan",1,1,12481543,1,"0","0",,
"Bronzone",1,1,65181995,1,"0","0",,
"Broom~wikidatawiki",1,1,123965936,1,"0","0",,
"Brotym",1,1,82423878,1,"0","0",,
"Brox",1,1,90320778,1,"0","0",,1
"Bruce The Deus",1,1,41235193,1,"0","0",,
"Brudder Andrusha",1,1,135231235,1,"0","0",,
"Bruinek",1,1,141681,1,"0","0",,
"Brumahber",1,1,59799869,1,"0","0",,
"BrunoBoehmler",1,1,87607750,1,"0","0",,
"Bruno-en",1,1,117900776,1,"0","0",,
"BrunoMed",1,1,113809102,1,"0","0",,
"Brunost16",1,1,26909682,1,"0","0",,
"Brycehughes",1,1,108679712,1,"0","0",,1
"Bsa1234",1,1,78916384,1,"0","0",,
"Bsaeb",1,1,60084548,1,"0","0",,52
"Bserin",1,1,133897346,1,"0","0",,1
"Bshsbr",1,1,33292882,1,"0","0",,
"Bspm",1,1,1150191,1,"0","0",,
"Btvwiki",1,1,20671929,1,"0","0",,
"Bua333",1,1,143287001,1,"0","0",,
"Buaidh",1,1,88564061,1,"0","0",,
"=Bubble Gum4=",1,1,105690914,1,"0","0",,1
"Buchstapler",1,1,24741200,1,"0","0",,1
"Bud87",1,1,67088779,1,"0","0",,1
"Bufalo 1973",1,1,35310901,1,"0","0",,
"BuhaM",1,1,32145130,1,"0","0",,
"BuildingCastles",1,1,21609915,1,"0","0",,
"BukanTeamBiasa",1,1,8282098,1,"0","0",,
"Bukkia",1,1,84089880,1,"0","0",,1
"Bulava14",1,1,35815365,1,"0","0",,8
"Buli~wikidatawiki",1,1,91856020,1,"0","0",,
"Bumm13",1,1,101596963,1,"0","0",,
"Bums",1,1,60687503,1,"0","0",,6
"Burgerhallojan",1,1,106038097,1,"0","0",,
"Buriedunderground",1,1,60552502,1,"0","0",,5
"Burn18",1,1,42423351,1,"0","0",,
"Burrueco",1,1,53452222,1,"0","0",,
"Bussakendle",1,1,47561030,1,"0","0",,1
"Buttons0603",1,1,6611722,1,"0","0",,
"ButuCC",1,1,70035190,1,"0","0",,
"Buzancar",1,1,124301389,1,"0","0",,
"Buzzzman",1,1,128236978,1,"0","0",,
"Bvir",1,1,11752582,1,"0","0",,
"Bwoah",1,1,18332619,1,"0","0",,
"Bwpach",1,1,83662680,1,"0","0",,1
"Byfserag",1,1,53530147,1,"0","0",28,4
"Byque",1,1,21074800,1,"0","0",,
"Byralaal",1,1,92527320,1,"0","0",,
"Byronmolina87",1,1,27202548,1,"0","0",,
"BySharky",1,1,37784889,1,"0","0",,
"Byzantine",1,1,34142537,1,"0","0",,2
"Byzantium Purple",1,1,114346052,1,"0","0",,
"Bzz120",1,1,53091276,1,"0","0",,
"Bаki",1,1,106454351,1,"0","0",,
"CABKIB",1,1,60339080,1,"0","0",,1
"Cabolitae",1,1,91133007,1,"0","0",,
"CabStar",1,1,30077237,1,"0","0",,
"Cachaldora",1,1,54001192,1,"0","0",,
"Cacique40",1,1,43279325,1,"0","0",,
"Cacrats",1,1,30076934,1,"0","0",,
"Cadmus90",1,1,25507178,1,"0","0",,2
"Caen ça ?",1,1,116995,1,"0","0",,3
"Caerylues",1,1,91291825,1,"0","0",,
"Caesar",1,1,126494006,1,"0","0",,
"CAFUGO",1,1,27082392,1,"0","0",,
"Caglarctr",1,1,114524867,1,"0","0",,
"CAHVA94",1,1,27202158,1,"0","0",,
"Cai",1,1,32858794,1,"0","0",,
"CaibzGeek",1,1,4451859,1,"0","0",,
"Çakır",1,1,48507023,1,"0","0",,
"CakrajIvaka",1,1,6141122,1,"0","0",,
"Caleger1247",1,1,26356393,1,"0","0",,
"Caleidoscopic",1,1,11236299,1,"0","0",,
"C-alexis",1,1,128752135,1,"0","0",,
"California Hockey",1,1,142146290,1,"0","0",,
"Calimo",1,1,133068809,1,"0","0",,
"Çalıştay",1,1,48137640,1,"0","0",,
"Calle Cool",1,1,23718046,1,"0","0",,
"Callmemirela",1,1,21745683,1,"0","0",,
"Callofworld",1,1,16197604,1,"0","0",,
"Calogero90",1,1,81756164,1,"0","0",,
"Calvauch",1,1,89391015,1,"0","0",,
"Calvin999",1,1,134724030,1,"0","0",,
"Calvingabor",1,1,108737129,1,"0","0",,
"Calvinistul",1,1,26195964,1,"0","0",,
"Cambalachero",1,1,49333471,1,"0","0",,2
"Cambioradical",1,1,43969925,1,"0","0",,
"Camdp",1,1,19301427,1,"0","0",,
"Camelia.boban",1,1,17544906,1,"0","0",2,1
"CameoJewel",1,1,19353364,1,"0","0",,2
"Cameron11598",1,1,3190484,1,"0","0",,
"Camervan",1,1,23527487,1,"0","0",,2
"CamilaMourão",1,1,41999415,1,"0","0",,
"Camille2012",1,1,43421135,1,"0","0",,
"Camille JOLIVET",1,1,18448009,1,"0","0",,
"CamiloSanchezz",1,1,128912640,1,"0","0",,
"Camren real ok?",1,1,1132513,1,"0","0",,
"CanadianDude1",1,1,2941238,1,"0","0",,
"Candor26",1,1,45469163,1,"0","0",,
"Candrivet",1,1,18079998,1,"0","0",,
"Cangadoba",1,1,71683292,1,"0","0",,
"Cantetik2",1,1,47640025,1,"0","0",,
"Caorongjin",1,1,35267693,1,"0","0",,
"Capitanlebeau",1,1,86666390,1,"0","0",,
"Cappo80",1,1,117369383,1,"0","0",,
"Captado",1,1,37422396,1,"0","0",,
"Captain Assassin!",1,1,24336182,1,"0","0",,
"CaptainHaddock",1,1,20610437,1,"0","0",,1
"Captivo",1,1,20177629,1,"0","0",,
"Capucine8",1,1,40093135,1,"0","0",,
"Caracas",1,1,83490440,1,"0","0",,
"Caraccessories",1,1,16220952,1,"0","0",,
"Carbon6",1,1,127016336,1,"0","0",,
"Carbosi",1,1,138299233,1,"0","0",,
"Cardabelle",1,1,138599380,1,"0","0",,
"Cardenaclementino",1,1,35510459,1,"0","0",,
"CardinalAndGold",1,1,19263244,1,"0","0",,
"CaribDigita",1,1,110757467,1,"0","0",,
"Carigval",1,1,33361212,1,"0","0",,1
"CarinaT",1,1,138878812,1,"0","0",,
"Carl Johnson",1,1,19112012,1,"0","0",,
"Carlo F. Polizzi",1,1,99916589,1,"0","0",,
"Carlos Graván",1,1,53663791,1,"0","0",,
"Carlospina97",1,1,95677125,1,"0","0",,1
"CarlosPn",1,1,82090523,1,"0","0",,
"Carlos Porto",1,1,61953125,1,"0","0",12,89
"CARLO Wiki",1,1,46687888,1,"0","0",,
"Carlukas",1,1,130763928,1,"0","0",,19
"Carly Jepsen",1,1,137481609,1,"0","0",,
"Carmanpaco",1,1,23093217,1,"0","0",,
"CarmenBSP",1,1,53434445,1,"0","0",,
"Carnot",1,1,132712155,1,"0","0",,6
"Carobeppe",1,1,37375335,1,"0","0",,
"Carolefeuerman",1,1,63465944,1,"0","0",,
"Carol Fenijn",1,1,39343153,1,"0","0",,
"Caroline hope powell",1,1,53233085,1,"0","0",,
"Carolus requiescat",1,1,3495943,1,"0","0",,
"Carrero",1,1,37356676,1,"0","0",,
"Carrite",1,1,96175303,1,"0","0",,
"Carrot official",1,1,22024447,1,"0","0",,
"Cartakes",1,1,68433144,1,"0","0",,
"Cartuwiki",1,1,53749050,1,"0","0",,
"CarvinCZ",1,1,80966218,1,"0","0",,
"Casanovas1714",1,1,80659264,1,"0","0",,
"CaseyPenk",1,1,53673133,1,"0","0",,
"Casigno",1,1,20780953,1,"0","0",,
"Casio de Granada",1,1,65140240,1,"0","0",,1
"Casliber",1,1,72886573,1,"0","0",,
"Caspianman",1,1,2460141,1,"0","0",,
"Cassandro",1,1,86195445,1,"0","0",,1
"Castelobranco",1,1,112930269,1,"0","0",,
"Castor",1,1,114953804,1,"0","0",,
"Catansiedler",1,1,131949528,1,"0","0",,
"Categorica",1,1,81257063,1,"0","0",,30
"Categoryof",1,1,14380559,1,"0","0",,1
"Catfisheye",1,1,113799470,1,"0","0",,2
"CatmanFan",1,1,12646411,1,"0","0",,
"Cat N' Rat",1,1,116107724,1,"0","0",,3
"Cat of the Six",1,1,21954248,1,"0","0",,
"Catrachos",1,1,44727900,1,"0","0",,1
"Catrìona",1,1,22109306,1,"0","0",,
"Cattarb",1,1,123569816,1,"0","0",,
